,Image Name,Channel ID,roi_type,label,area,filled_area,major_axis_length,centroid-0,centroid-1,centroid-2,weighted_centroid-0,weighted_centroid-1,weighted_centroid-2,equivalent_diameter,max_intensity,mean_intensity,min_intensity,sphericity,solidity,volume,volume_units,distance_x,distance_y,distance_z,distance3d,distance_units
15,20191028_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_155.ome.tiff,1.0,subdomain,2.0,363.0,363.0,17.472023503174075,24.303030303030305,15.129476584022038,29.0633608815427,24.27352155651666,15.0773884164998,29.214520768987747,,65535.0,24580.845730027548,9930.0,,,0.0726,micron^3,,,,,
16,20191028_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_155.ome.tiff,,overlap,1.0,21.0,21.0,,24.38095238095238,17.952380952380953,17.761904761904763,,,,,,,,,,0.004200000000000001,micron^3,0.6277782669840617,0.2785442058340214,0.1449795608868154,0.7019341138427105,micron
17,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_35.ome.tiff,0.0,domain,1.0,992.0,992.0,15.270919291946049,41.363911290322584,25.76108870967742,24.100806451612904,41.578985925465766,25.688541319877565,24.057219123091897,12.373835836621545,22514.0,10979.421370967742,5975.0,0.7132531001531673,0.8117839607201309,0.19840000000000002,micron^3,,,,,
18,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_35.ome.tiff,0.0,subdomain,2.0,655.0,655.0,14.073699630044443,40.90687022900763,26.934351145038168,22.970992366412215,41.189633573292234,26.725050325011576,23.014866683606655,,22514.0,11181.51603053435,5975.0,,,0.131,micron^3,,,,,
19,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_35.ome.tiff,0.0,subdomain,3.0,262.0,262.0,13.381890230885304,42.652671755725194,22.209923664122137,25.935114503816795,42.784324232017426,22.403196244962974,25.845352496400153,,20443.0,10706.026717557252,6106.0,,,0.0524,micron^3,,,,,
20,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_35.ome.tiff,1.0,domain,1.0,218.0,218.0,12.141917948653578,44.440366972477065,26.729357798165136,25.954128440366972,44.41982019852247,26.650104136686892,25.81336835424995,7.467111284036796,44103.0,20209.853211009173,8921.0,0.749275401991164,0.8044280442804428,0.0436,micron^3,,,,,
21,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_35.ome.tiff,1.0,subdomain,2.0,216.0,216.0,12.163149561877091,44.458333333333336,26.71759259259259,25.916666666666668,44.42911527667062,26.64352055542821,25.792949720198934,,44103.0,20297.98611111111,8921.0,,,0.0432,micron^3,,,,,
22,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_35.ome.tiff,,overlap,1.0,156.0,156.0,,44.26282051282051,26.564102564102566,25.30128205128205,,,,,,,,,,0.031200000000000002,micron^3,0.07024596924632207,0.038462512672373064,0.3551042841320884,0.3640232323429243,micron
23,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_3.ome.tiff,0.0,domain,1.0,1248.0,1248.0,20.038912189426544,14.225961538461538,27.13221153846154,24.630608974358974,14.38849146172671,27.20508392550331,24.556390153597334,13.35791434609675,45061.0,22231.11137820513,11393.0,0.698261622544622,0.7670559311616472,0.24960000000000002,micron^3,,,,,
24,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,2.0,273.0,273.0,11.669834915412514,12.802197802197803,28.68864468864469,23.036630036630036,13.064478162869548,28.635519434851435,22.94631088638297,,43323.0,22109.652014652016,11858.0,,,0.0546,micron^3,,,,,
25,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,3.0,224.0,224.0,14.952937537318501,13.321428571428571,24.223214285714285,23.589285714285715,13.625424654791093,24.552346957874054,23.66755913309077,,44862.0,23541.96875,11797.0,,,0.0448,micron^3,,,,,
26,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,4.0,427.0,427.0,12.607140211019253,15.01639344262295,23.5807962529274,25.96487119437939,15.102427538629417,23.841716439581912,25.804700437366627,,45061.0,22225.84543325527,11697.0,,,0.0854,micron^3,,,,,
27,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_3.ome.tiff,0.0,subdomain,5.0,313.0,313.0,12.42238254895919,14.849840255591054,32.91373801916933,24.74121405750799,15.045222854651485,32.82753811490678,24.802062135794856,,43676.0,21705.217252396167,11393.0,,,0.0626,micron^3,,,,,
28,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_3.ome.tiff,1.0,domain,1.0,432.0,432.0,16.728752631230037,14.907407407407407,29.921296296296298,28.935185185185187,15.134887746269765,29.738919318345946,29.139969553052183,9.379111701561264,57080.0,20145.849537037036,9326.0,0.547167961289215,0.7081967213114754,0.0864,micron^3,,,,,
29,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_3.ome.tiff,1.0,subdomain,2.0,330.0,330.0,10.737372683729156,15.530303030303031,28.32121212121212,29.2,15.666482627779931,28.46474206864821,29.383765384500688,,57080.0,21339.363636363636,9326.0,,,0.066,micron^3,,,,,
30,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_3.ome.tiff,,overlap,1.0,194.0,194.0,,14.8659793814433,28.587628865979383,27.221649484536083,,,,,,,,,,0.0388,micron^3,0.18334317597819394,0.10135341571370546,0.09329953556788184,0.22932954103601358,micron
31,20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_39.ome.tiff,0.0,domain,1.0,1138.0,1138.0,21.353237272203966,12.601054481546573,27.103690685413007,25.649384885764498,12.623424517474794,27.54140710170755,25.501833464901566,12.953323541572894,36320.0,13696.253075571178,6759.0,0.5846161015898923,0.7033374536464772,0.22760000000000002,micron^3,,,,,
32,20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_39.ome.tiff,0.0,subdomain,2.0,497.0,497.0,11.003425125962787,11.249496981891348,30.672032193158955,23.19517102615694,11.463682296261112,30.72386089434756,23.20972721720839,,36320.0,14825.955734406438,6759.0,,,0.0994,micron^3,,,,,
33,20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_39.ome.tiff,0.0,subdomain,3.0,235.0,235.0,9.198701437219935,14.714893617021277,24.174468085106383,24.561702127659576,14.640566306589498,24.363044603768543,24.70731359774551,,22539.0,12871.157446808511,6891.0,,,0.047,micron^3,,,,,
34,20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_39.ome.tiff,0.0,subdomain,4.0,317.0,317.0,10.949504391875841,12.700315457413248,25.889589905362776,29.353312302839118,12.870534376472214,26.00233151290026,29.251333209029106,,27257.0,13653.283911671924,6948.0,,,0.0634,micron^3,,,,,
35,20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_39.ome.tiff,1.0,domain,1.0,519.0,519.0,24.574111092118116,11.96917148362235,23.167630057803468,29.248554913294797,11.872264108577854,23.37684724383297,29.744215823686705,9.97063715195645,34509.0,13180.601156069364,5882.0,0.47189784518018213,0.5917901938426454,0.1038,micron^3,,,,,
36,20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_39.ome.tiff,1.0,subdomain,2.0,201.0,201.0,10.440253878384699,11.109452736318408,26.203980099502488,33.07462686567164,11.122969207101365,26.101789545071718,33.18383714579698,,34509.0,14921.383084577114,6161.0,,,0.0402,micron^3,,,,,
37,20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_39.ome.tiff,1.0,subdomain,3.0,225.0,225.0,11.418465261793406,12.422222222222222,21.38222222222222,23.84,12.377329313467111,21.324272728938457,23.835823100437615,,22938.0,11642.915555555555,5882.0,,,0.045000000000000005,micron^3,,,,,
38,20190730_RI512_CTCF-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_39.ome.tiff,,overlap,1.0,129.0,129.0,,12.015503875968992,24.015503875968992,27.705426356589147,,,,,,,,,,0.0258,micron^3,0.1696952943514056,0.16658239431498317,0.09389505111211749,0.25566084495688796,micron
39,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_37.ome.tiff,0.0,domain,1.0,901.0,901.0,14.915960261283644,33.56492785793563,29.008879023307436,36.44062153163152,33.928114471411924,29.112566095840883,36.39792699214796,11.983271237818778,50940.0,16308.129855715872,7637.0,0.5463373164856642,0.68,0.1802,micron^3,,,,,
40,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_37.ome.tiff,0.0,subdomain,2.0,582.0,582.0,14.915344389736651,34.6786941580756,29.66151202749141,37.47250859106529,34.8371402504769,29.577880401426558,37.21223540563277,,50940.0,18126.932989690722,7637.0,,,0.1164,micron^3,,,,,
41,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_37.ome.tiff,1.0,domain,1.0,538.0,538.0,15.673408030210787,34.62267657992565,24.45910780669145,35.10223048327138,34.65240320824172,24.018551916535998,35.34963962911802,10.090853113423107,61879.0,23538.585501858735,10538.0,0.7000581337533006,0.7797101449275362,0.1076,micron^3,,,,,
42,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_37.ome.tiff,1.0,subdomain,2.0,425.0,425.0,15.465571960147678,34.81411764705882,23.35058823529412,35.84470588235294,34.78090347492431,23.215728236570545,35.89189457204884,,61879.0,25293.348235294117,10538.0,,,0.085,micron^3,,,,,
43,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_37.ome.tiff,,overlap,1.0,236.0,236.0,,34.72457627118644,27.529661016949152,35.686440677966104,,,,,,,,,,0.0472,micron^3,0.04193149452119741,0.2037605671721954,0.09053609210372482,0.22687750646666166,micron
44,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_57.ome.tiff,0.0,domain,1.0,993.0,993.0,21.300368548892983,22.32527693856999,24.95065458207452,29.98992950654582,22.58449756713541,24.686974411730667,29.870153196042153,12.377992315213168,53239.0,20553.146022155084,9408.0,0.5500657570623245,0.7022630834512023,0.1986,micron^3,,,,,
45,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_57.ome.tiff,0.0,subdomain,2.0,532.0,532.0,12.439997732119219,22.389097744360903,21.924812030075188,27.971804511278197,22.597945434969223,21.820404247053595,27.967898420935484,,53239.0,21391.389097744363,9848.0,,,0.10640000000000001,micron^3,,,,,
46,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_57.ome.tiff,1.0,domain,1.0,228.0,228.0,13.763706658258577,22.87719298245614,25.18859649122807,21.289473684210527,22.843553032509842,25.364426360148745,20.977369901681335,7.579584661161639,65535.0,27116.890350877195,12029.0,0.6037227578931771,0.7574750830564784,0.0456,micron^3,,,,,
47,20190729_RI512_CTCF-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_57.ome.tiff,,overlap,1.0,37.0,37.0,,23.027027027027028,23.324324324324323,26.08108108108108,,,,,,,,,,0.0074,micron^3,0.3557113317744327,0.027098077936723114,0.03238193317180382,0.35820866401658746,micron
48,20190721_RI512_CTCF-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_8.ome.tiff,1.0,domain,1.0,209.0,209.0,10.899499170766292,26.76555023923445,31.851674641148325,30.023923444976077,26.747093662689014,31.94148336719513,30.09971144434461,7.362905411051833,36680.0,16923.090909090908,8096.0,0.6732748074810618,0.8260869565217391,0.041800000000000004,micron^3,,,,,
49,20190723_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_30.ome.tiff,1.0,domain,1.0,716.0,716.0,26.537064262266735,21.289106145251395,33.273743016759774,32.42178770949721,21.264563360206857,33.10411365244626,32.58194537580947,11.09953538364648,44007.0,16132.885474860335,7851.0,0.6024883343298558,0.6654275092936803,0.1432,micron^3,,,,,
50,20190723_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_30.ome.tiff,1.0,subdomain,2.0,412.0,412.0,14.65295978173382,21.067961165048544,29.985436893203882,34.91747572815534,21.032381318300033,30.28537977779937,34.85613247241535,,44007.0,17334.54854368932,7851.0,,,0.0824,micron^3,,,,,
51,20190720_RI512_CTCF-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_4.ome.tiff,0.0,domain,1.0,871.0,871.0,17.554339901236805,25.43857634902411,16.83926521239954,14.546498277841561,25.602044268242384,17.06192699604064,14.529487858925632,11.848767496176603,25096.0,8637.406429391503,4171.0,0.6442048060360843,0.7192402972749794,0.17420000000000002,micron^3,,,,,
52,20190720_RI512_CTCF-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_4.ome.tiff,0.0,subdomain,2.0,599.0,599.0,13.320527531723197,24.502504173622704,18.30050083472454,15.30550918196995,24.777228453215297,18.43787530944407,15.159376106966565,,25096.0,9062.916527545909,4171.0,,,0.1198,micron^3,,,,,
53,20190720_RI512_CTCF-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_4.ome.tiff,0.0,subdomain,3.0,247.0,247.0,9.34400147763361,28.242914979757085,12.890688259109313,12.959514170040485,28.346045455623877,12.913301025655308,12.960613928405278,,16169.0,7849.627530364372,4318.0,,,0.0494,micron^3,,,,,
54,20190720_RI512_CTCF-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_4.ome.tiff,1.0,domain,1.0,624.0,624.0,22.68349859907589,22.495192307692307,17.79326923076923,19.01121794871795,22.439975986050186,18.266009659020874,19.526455511701414,10.602183642547542,47948.0,18592.291666666668,8389.0,0.56782915142446,0.6827133479212254,0.12480000000000001,micron^3,,,,,
55,20190720_RI512_CTCF-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_4.ome.tiff,1.0,subdomain,2.0,404.0,404.0,15.568223833602438,22.363861386138613,19.995049504950494,21.13118811881188,22.33324815071747,20.11854279044614,21.359884661358315,,47948.0,20331.00495049505,8449.0,,,0.08080000000000001,micron^3,,,,,
56,20190720_RI512_CTCF-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_4.ome.tiff,,overlap,1.0,153.0,153.0,,22.673202614379086,17.18954248366013,16.555555555555557,,,,,,,,,,0.030600000000000002,micron^3,0.19987870611103126,0.04816330651920936,0.39525853527402477,0.44553396162183956,micron
57,20190723_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_55.ome.tiff,0.0,domain,1.0,392.0,392.0,22.307161367139873,28.385204081632654,44.36224489795919,23.84438775510204,28.297453901882776,44.39051921983928,23.766525896242364,9.08020837425491,2520.0,1772.920918367347,1358.0,0.29005857555171216,0.26886145404663925,0.0784,micron^3,,,,,
58,20190723_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_55.ome.tiff,1.0,domain,1.0,521.0,521.0,17.723429000885368,5.518234165067178,23.629558541266796,25.952015355086374,5.415192577238986,23.843903492062843,26.159781146744315,9.983428233527347,46756.0,15044.042226487523,6208.0,0.4327912101844402,0.5524920466595971,0.1042,micron^3,,,,,
59,20190723_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_55.ome.tiff,1.0,subdomain,2.0,350.0,350.0,15.301644481920443,5.182857142857143,24.18857142857143,27.897142857142857,5.139534887782391,24.277257507152058,27.730965200150262,,46756.0,16359.922857142858,6208.0,,,0.07,micron^3,,,,,
60,20190723_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_55.ome.tiff,,overlap,,0.0,,,,,,,,,,,,,,,0.0,micron^3,0.09573021002007806,0.8218646291110574,2.8602826655804736,2.9775564929509706,micron
61,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_33.ome.tiff,0.0,domain,1.0,1050.0,1050.0,20.75971676344322,31.82095238095238,31.85238095238095,24.49809523809524,32.09881329743301,31.84976729039481,24.445143787759527,12.61043957796912,27712.0,11780.060952380953,5366.0,0.5494149297256142,0.6253722453841573,0.21000000000000002,micron^3,,,,,
62,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_33.ome.tiff,0.0,subdomain,2.0,220.0,220.0,9.379434320920293,31.26818181818182,34.55909090909091,25.645454545454545,31.477139802855177,34.665345954326405,25.448502619014544,,24755.0,12237.427272727273,5768.0,,,0.044000000000000004,micron^3,,,,,
63,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_33.ome.tiff,0.0,subdomain,3.0,406.0,406.0,13.45383789195219,32.80049261083744,27.532019704433498,25.076354679802957,32.813526235960396,27.603696412556673,25.104233189818807,,27712.0,12515.396551724138,5366.0,,,0.08120000000000001,micron^3,,,,,
64,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_33.ome.tiff,1.0,domain,1.0,717.0,717.0,19.242135126685156,34.231520223152025,21.27336122733612,27.740585774058577,34.1292656125222,21.44190870349839,27.73655263309235,11.104700361303792,36385.0,15327.073919107392,6870.0,0.47022248816504253,0.620242214532872,0.1434,micron^3,,,,,
65,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_33.ome.tiff,1.0,subdomain,2.0,329.0,329.0,16.98684005355889,33.75987841945289,19.945288753799392,25.86018237082067,33.72056136114302,20.146984151422494,25.929106123239915,,36307.0,16030.510638297872,6870.0,,,0.0658,micron^3,,,,,
66,20190729_RI512_CTCF-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_33.ome.tiff,,overlap,1.0,94.0,94.0,,32.95744680851064,25.340425531914892,26.361702127659573,,,,,,,,,,0.0188,micron^3,0.131656353813313,0.41631434347585666,0.25380653938614817,0.5050433521177387,micron
67,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_38.ome.tiff,0.0,domain,1.0,845.0,845.0,17.40202972136473,31.59526627218935,23.429585798816568,28.571597633136093,31.857227086468036,23.626024898832554,28.704238626014863,11.729676345377362,48544.0,14385.313609467456,6293.0,0.49490980798533535,0.6001420454545454,0.169,micron^3,,,,,
68,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_38.ome.tiff,0.0,subdomain,2.0,651.0,651.0,18.32361191328146,32.583717357910906,23.41167434715822,28.333333333333332,32.60296667119069,23.623119631863773,28.59047769973559,,48544.0,15596.31029185868,6293.0,,,0.1302,micron^3,,,,,
69,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_38.ome.tiff,1.0,domain,1.0,537.0,537.0,18.79788782714968,31.62756052141527,31.348230912476723,29.18808193668529,31.771920566182402,31.26444485643961,29.28219203074018,10.0845971582465,47578.0,20148.931098696463,9124.0,0.5721774821427966,0.6370106761565836,0.10740000000000001,micron^3,,,,,
70,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_38.ome.tiff,1.0,subdomain,2.0,217.0,217.0,10.150813526022365,32.064516129032256,33.49308755760369,31.451612903225808,32.131084934714984,33.37266604361357,31.41863611421007,,44605.0,20566.677419354837,9124.0,,,0.0434,micron^3,,,,,
71,20190728_RI512_CTCF-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_38.ome.tiff,,overlap,1.0,129.0,129.0,,32.17054263565891,25.6046511627907,27.868217054263567,,,,,,,,,,0.0258,micron^3,0.02311813618901269,0.3055367983042822,0.01066331503570428,0.3065956451524321,micron
72,20191028_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_136.ome.tiff,1.0,domain,1.0,1020.0,1020.0,35.84248280387891,25.211764705882352,17.694117647058825,28.076470588235296,25.196324624989586,17.84284464900864,28.420630184136506,12.489177840522004,57785.0,17061.617647058825,7189.0,0.37953187445588726,0.5249613998970664,0.20400000000000001,micron^3,,,,,
73,20191028_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_136.ome.tiff,1.0,subdomain,2.0,330.0,330.0,15.250954701259978,24.90909090909091,17.578787878787878,33.58181818181818,24.890146888945505,17.574376054608503,33.73507192367689,,57785.0,20065.251515151514,7248.0,,,0.066,micron^3,,,,,
74,20191028_RI512_CTCF-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_136.ome.tiff,1.0,subdomain,3.0,293.0,293.0,16.114623719550572,25.730375426621162,21.235494880546074,23.948805460750854,25.71011551418745,21.007049108998274,23.803480247633004,,38201.0,17154.638225255974,7189.0,,,0.058600000000000006,micron^3,,,,,
75,20190721_RI512_CTCF-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_21.ome.tiff,0.0,domain,1.0,1668.0,1668.0,27.060175331357517,27.646282973621105,31.21043165467626,29.12589928057554,27.669833414564714,31.10746113833201,29.87274388823712,14.714058374316302,29497.0,11119.80815347722,6155.0,0.4972389654925647,0.5743801652892562,0.3336,micron^3,,,,,
76,20190721_RI512_CTCF-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_21.ome.tiff,0.0,subdomain,2.0,427.0,427.0,12.037982747680822,26.962529274004684,29.728337236533957,35.7096018735363,27.131214061073536,29.681875346468175,35.65412624156813,,29497.0,12800.632318501172,6259.0,,,0.0854,micron^3,,,,,
77,20190721_RI512_CTCF-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_21.ome.tiff,0.0,subdomain,3.0,231.0,231.0,9.960452556533546,28.636363636363637,30.649350649350648,24.025974025974026,28.618164658494482,30.495343423599365,24.049707492720014,,17448.0,9930.56277056277,6221.0,,,0.046200000000000005,micron^3,,,,,
78,20190721_RI512_CTCF-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_21.ome.tiff,0.0,subdomain,4.0,374.0,374.0,12.299296724092008,27.336898395721924,32.5855614973262,29.794117647058822,27.52441133814307,32.521399385376824,29.892814083530318,,24017.0,12153.005347593584,6174.0,,,0.0748,micron^3,,,,,
