Dataset Name,Image Name
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_95.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_35.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_33.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_48.ome.tiff
RAD21-AID_AUX-CTL,20200116_RI512_RAD21-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_48.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_117.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_45.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_66.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_204.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_91.ome.tiff
RAD21-AID_AUX-CTL,20200116_RI512_RAD21-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_25.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_37.ome.tiff
RAD21-AID_AUX-CTL,20200116_RI512_RAD21-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_64.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_217.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_115.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_46.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_16.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_231.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_65.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_22.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_39.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_4.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_36.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_43.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_57.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_7.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_2.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_81.ome.tiff
RAD21-AID_AUX-CTL,20200313_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_12.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_54.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_219.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_222.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_14.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_33.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_49.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_15.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_13.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_49.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_20.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_56.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_131.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_132.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_72.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_18.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_45.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_20.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_40.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_71.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_155.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_64.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_191.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_139.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_88.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_56.ome.tiff
RAD21-AID_AUX-CTL,20200202_RI512_RAD21-AID_AUX-CTL_121a_121b_SIR_2C_ALN_THR_74.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_74.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_23.ome.tiff
RAD21-AID_AUX-CTL,20200202_RI512_RAD21-AID_AUX-CTL_121a_121b_SIR_2C_ALN_THR_52.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_12.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_63.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_223.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_37.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_112.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_69.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_154.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_125.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_11.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_11.ome.tiff
RAD21-AID_AUX-CTL,20200202_RI512_RAD21-AID_AUX-CTL_121a_121b_SIR_2C_ALN_THR_54.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_13.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_180.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_36.ome.tiff
RAD21-AID_AUX-CTL,20200118_RI512_RAD21-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_76.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_30.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_14.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_64.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_130.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_181.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_30.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_67.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_10.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_65.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_121.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_79.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_75.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_40.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_90.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_4.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_77.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_176.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_43.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_232.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_78.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_42.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_120.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_87.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_53.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_137.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_39.ome.tiff
RAD21-AID_AUX-CTL,20200202_RI512_RAD21-AID_AUX-CTL_121a_121b_SIR_2C_ALN_THR_46.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_78.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_49.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_49.ome.tiff
RAD21-AID_AUX-CTL,20200313_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_11.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_109.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_11.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_230.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_24.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_68.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_22.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_179.ome.tiff
RAD21-AID_AUX-CTL,20200202_RI512_RAD21-AID_AUX-CTL_121a_121b_SIR_2C_ALN_THR_7.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_35.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_75.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_12.ome.tiff
RAD21-AID_AUX-CTL,20200116_RI512_RAD21-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_43.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_83.ome.tiff
RAD21-AID_AUX-CTL,20200116_RI512_RAD21-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_33.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_51.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_58.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_60.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_2.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_40.ome.tiff
RAD21-AID_AUX-CTL,20200118_RI512_RAD21-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_61.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_119.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_210.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_56.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_32.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_139.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_48.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_26.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_65.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_153.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_109.ome.tiff
RAD21-AID_AUX-CTL,20200116_RI512_RAD21-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_42.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_61.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_60.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_207.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_146.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_1.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_114.ome.tiff
RAD21-AID_AUX-CTL,20200116_RI512_RAD21-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_18.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_48.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_45.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_160.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_116.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_40.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_62.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_126.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_148.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_105.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_55.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_186.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_1.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_158.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_60.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_102.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_87.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_214.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_33.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_42.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_73.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_111.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_103.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_29.ome.tiff
RAD21-AID_AUX-CTL,20200116_RI512_RAD21-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_9.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_74.ome.tiff
RAD21-AID_AUX-CTL,20200119_RI512_RAD21-AID_AUX-CTL_61b_61a_SIR_2C_ALN_THR_55.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_47.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_151.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_208.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_65.ome.tiff
RAD21-AID_AUX-CTL,20200118_RI512_RAD21-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_54.ome.tiff
RAD21-AID_AUX-CTL,20200202_RI512_RAD21-AID_AUX-CTL_121a_121b_SIR_2C_ALN_THR_29.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_138.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_55.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_47.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_46.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_52_51b_SIR_2C_ALN_THR_54.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_95.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_117.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_8.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_68.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_3.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_86.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_136.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_78.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_98.ome.tiff
RAD21-AID_AUX-CTL,20200720_RI512_RAD21-AID_AUX-CTL_141b_141a_SIR_2C_ALN_THR_25.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_14.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_82b_SIR_2C_ALN_THR_43.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_185.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_33_32_SIR_2C_ALN_THR_65.ome.tiff
RAD21-AID_AUX-CTL,20200726_RI512_RAD21-AID_AUX-CTL_51a_51b_SIR_2C_ALN_THR_126.ome.tiff
RAD21-AID_AUX-CTL,20200725_RI512_RAD21-AID_AUX-CTL_21_22_SIR_2C_ALN_THR_53.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_175.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_64.ome.tiff
RAD21-AID_AUX-CTL,20200116_RI512_RAD21-AID_AUX-CTL_111_112_SIR_2C_ALN_THR_26.ome.tiff
RAD21-AID_AUX-CTL,20200118_RI512_RAD21-AID_AUX-CTL_61b_62_SIR_2C_ALN_THR_79.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_101_SIR_2C_ALN_THR_134.ome.tiff
RAD21-AID_AUX-CTL,20200117_RI512_RAD21-AID_AUX-CTL_82a_81_SIR_2C_ALN_THR_28.ome.tiff
RAD21-AID_AUX-CTL,20200721_RI512_RAD21-AID_AUX-CTL_102a_102b_SIR_2C_ALN_THR_121.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_11_12_SIR_2C_ALN_THR_53.ome.tiff
RAD21-AID_AUX-CTL,20200309_RI512_RAD21-AID_AUX-CTL_103_101_SIR_2C_ALN_THR_57.ome.tiff
RAD21-AID_AUX-CTL,20200202_RI512_RAD21-AID_AUX-CTL_121a_121b_SIR_2C_ALN_THR_61.ome.tiff
